book_id,book_title,chapter_id,chapter_title,paragraph_id,paragraph_text,tokenized
3,The Missing Will,19,CHAPTER XVII,3,"stairs by the saloon. I followed him. “My dear Pagett,” I said, “why shouldn’t the poor chap go on deck without having his footsteps dogged? Lots of people even sleep on deck—very uncomfortable, I’ve always thought. The sailors wash you down with the rest of the deck at five in the morning.” I shuddered at the idea. “Anyway,” I continued, “if you went worrying some poor devil who was suffering from insomnia, I don’t wonder he landed you one.” Pagett looked patient. “If you would hear me out, Sir Eustace. I was convinced the man had been prowling about near your cabin where he had no business to be. The only two cabins down that passage are yours and Colonel Race’s.” “Race,” I said, lighting a cigar carefully, “can look after himself without your assistance, Pagett.” I added as an afterthought: “So can I.” Pagett came nearer and breathed heavily as he always does before imparting a secret. “You see, Sir Eustace, I fancied—and","['stair', 'saloon', 'I', 'follow', 'my', 'dear', 'Pagett', 'I', 'say', 'n’t', 'poor', 'chap', 'go', 'deck', 'without', 'footstep', 'dog', 'lot', 'people', 'even', 'sleep', 'deck', 'uncomfortable', 'I', '’ve', 'always', 'think', 'the', 'sailor', 'wash', 'rest', 'deck', 'five', 'morning', 'I', 'shudder', 'idea', 'anyway', 'I', 'continue', 'go', 'worry', 'poor', 'devil', 'suffer', 'insomnia', 'I', 'not', 'wonder', 'land', 'one', 'Pagett', 'look', 'patient', 'if', 'would', 'hear', 'Sir', 'Eustace', 'I', 'convince', 'man', 'prowl', 'near', 'cabin', 'business', 'the', 'two', 'cabin', 'passage', 'Colonel', 'Race', '’s', 'race', 'I', 'say', 'light', 'cigar', 'carefully', 'look', 'without', 'assistance', 'Pagett', 'I', 'add', 'afterthought', 'so', 'I.', 'Pagett', 'come', 'near', 'breathe', 'heavily', 'always', 'impart', 'secret', 'you', 'see', 'Sir', 'Eustace', 'I', 'fancy']"
3,The Missing Will,19,CHAPTER XVII,4,"now indeed I am sure—it was Rayburn.” “Rayburn?” “Yes, Sir Eustace.” I shook my head. “Rayburn has far too much sense to attempt to wake me up in the middle of the night.” “Quite so, Sir Eustace. I think it was Colonel Race he went to see. A secret meeting—for orders!” “Don’t hiss at me, Pagett,” I said, drawing back a little, “and do control your breathing. Your idea is absurd. Why should they want to have a secret meeting in the middle of the night? If they’d anything to say to each other, they could hob-nob over beef-tea in a perfectly casual and natural manner.” I could see that Pagett was not in the least convinced. _“Something_ was going on last night, Sir Eustace,” he urged, “or why should Rayburn assault me so brutally.” “You’re quite sure it was Rayburn?” Pagett appeared to be perfectly convinced of that. It was the only part of the story that he wasn’t vague about. “There’s something","['indeed', 'I', 'sure', 'Rayburn', 'Rayburn', 'yes', 'Sir', 'Eustace', 'I', 'shake', 'head', 'Rayburn', 'far', 'much', 'sense', 'attempt', 'wake', 'middle', 'night', 'quite', 'Sir', 'Eustace', 'I', 'think', 'Colonel', 'Race', 'go', 'see', 'a', 'secret', 'meeting', 'order', 'do', 'not', 'hiss', 'Pagett', 'I', 'say', 'draw', 'back', 'little', 'control', 'breathing', 'your', 'idea', 'absurd', 'why', 'want', 'secret', 'meeting', 'middle', 'night', 'if', '’d', 'anything', 'say', 'could', 'hob', 'nob', 'beef', 'tea', 'perfectly', 'casual', 'natural', 'manner', 'I', 'could', 'see', 'Pagett', 'least', 'convinced', 'something', 'go', 'last', 'night', 'Sir', 'Eustace', 'urge', 'Rayburn', 'assault', 'brutally', 'you', '’re', 'quite', 'sure', 'Rayburn', 'Pagett', 'appear', 'perfectly', 'convinced', 'it', 'part', 'story', 'n’t', 'vague', 'there', '’', 'something']"
3,The Missing Will,19,CHAPTER XVII,5,"very queer about all this,” he said. “To begin with, where _is_ Rayburn?” It’s perfectly true that we haven’t seen the fellow since we came on shore. He did not come up to the hotel with us. I decline to believe that he is afraid of Pagett, however. Altogether the whole thing is very annoying. One of my secretaries has vanished into the blue, and the other looks like a disreputable prize-fighter. I can’t take him about with me in his present condition. I shall be the laughing-stock of Cape Town. I have an appointment later in the day to deliver old Milray’s _billet-doux,_ but I shall not take Pagett with me. Confound the fellow and his prowling ways. Altogether I am decidedly out of temper. I had poisonous breakfast with poisonous people. Dutch waitresses with thick ankles who took half an hour to bring me a bad bit of fish. And this farce of getting up at 5 a.m. on arrival at the","['queer', 'say', 'to', 'begin', 'rayburn', 'it', '’', 'perfectly', 'true', 'n’t', 'see', 'fellow', 'since', 'come', 'shore', 'he', 'come', 'hotel', 'we', 'I', 'decline', 'believe', 'afraid', 'Pagett', 'however', 'altogether', 'whole', 'thing', 'annoying', 'one', 'secretary', 'vanish', 'blue', 'look', 'like', 'disreputable', 'prize', 'fighter', 'I', 'can', 'n’t', 'take', 'present', 'condition', 'I', 'shall', 'laugh', 'stock', 'Cape', 'Town', 'I', 'appointment', 'later', 'day', 'deliver', 'old', 'Milray', '’s', 'billet', 'doux', 'I', 'shall', 'take', 'Pagett', 'confound', 'fellow', 'prowl', 'way', 'altogether', 'I', 'decidedly', 'temper', 'I', 'poisonous', 'breakfast', 'poisonous', 'people', 'dutch', 'waitress', 'thick', 'ankle', 'take', 'half', 'hour', 'bring', 'bad', 'bit', 'fish', 'and', 'farce', 'get', '5', 'a.m.', 'arrival']"
3,The Missing Will,19,CHAPTER XVII,6,"port to see a blinking doctor and hold your hands above your head simply makes me tired. _Later._ A very serious thing has occurred. I went to my appointment with the Prime Minister, taking Milray’s sealed letter. It didn’t look as though it had been tampered with, but inside was a blank sheet of paper! Now, I suppose, I’m in the devil of a mess. Why I ever let that bleating old fool Milray embroil me in the matter I can’t think. Pagett is a famous Job’s comforter. He displays a certain gloomy satisfaction that maddens me. Also, he has taken advantage of my perturbation to saddle me with the stationery trunk. Unless he is careful, the next funeral he attends will be his own. However, in the end I had to listen to him. “Supposing, Sir Eustace, that Rayburn had overheard a word or two of your conversation with Mr. Milray in the street? Remember, you had no written authority from Mr. Milray.","['port', 'see', 'blink', 'doctor', 'hold', 'hand', 'head', 'simply', 'make', 'tired', 'later', 'a', 'serious', 'thing', 'occur', 'I', 'go', 'appointment', 'Prime', 'Minister', 'take', 'Milray', '’s', 'seal', 'letter', 'it', 'not', 'look', 'though', 'tamper', 'inside', 'blank', 'sheet', 'paper', 'now', 'I', 'suppose', 'I', '’m', 'devil', 'mess', 'why', 'I', 'ever', 'let', 'bleat', 'old', 'fool', 'Milray', 'embroil', 'matter', 'I', 'can', 'not', 'think', 'Pagett', 'famous', 'Job', '’s', 'comforter', 'he', 'display', 'certain', 'gloomy', 'satisfaction', 'madden', 'also', 'take', 'advantage', 'perturbation', 'saddle', 'stationery', 'trunk', 'unless', 'careful', 'next', 'funeral', 'attend', 'however', 'end', 'I', 'listen', 'Supposing', 'Sir', 'Eustace', 'Rayburn', 'overhear', 'word', 'two', 'conversation', 'Mr.', 'Milray', 'street', 'remember', 'write', 'authority', 'Mr.', 'Milray']"
3,The Missing Will,19,CHAPTER XVII,7,"You accepted Rayburn on his own valuation.” “You think Rayburn is a crook, then?” I said slowly. Pagett did. How far his views were influenced by resentment over his black eye I don’t know. He made out a pretty fair case against Rayburn. And the appearance of the latter told against him. My idea was to do nothing in the matter. A man who has permitted himself to be made a thorough fool of is not anxious to broadcast the fact. But Pagett, his energy unimpaired by his recent misfortunes, was all for vigorous measures. He had his way of course. He bustled out to the police station, sent innumerable cables, and brought a herd of English and Dutch officials to drink whiskies and sodas at my expense. We got Milray’s answer that evening. He knew nothing of my late secretary! There was only one spot of comfort to be extracted from the situation. “At any rate,” I said to Pagett, “you weren’t poisoned.","['you', 'accept', 'Rayburn', 'valuation', 'you', 'think', 'Rayburn', 'crook', 'I', 'say', 'slowly', 'Pagett', 'how', 'far', 'view', 'influence', 'resentment', 'black', 'eye', 'I', 'n’t', 'know', 'he', 'make', 'pretty', 'fair', 'case', 'Rayburn', 'and', 'appearance', 'latter', 'tell', 'my', 'idea', 'nothing', 'matter', 'a', 'man', 'permit', 'make', 'thorough', 'fool', 'anxious', 'broadcast', 'fact', 'but', 'Pagett', 'energy', 'unimpaire', 'recent', 'misfortune', 'vigorous', 'measure', 'he', 'way', 'course', 'he', 'bustle', 'police', 'station', 'send', 'innumerable', 'cable', 'bring', 'herd', 'English', 'dutch', 'official', 'drink', 'whisky', 'soda', 'expense', 'we', 'get', 'Milray', '’s', 'answer', 'evening', 'he', 'know', 'nothing', 'late', 'secretary', 'there', 'one', 'spot', 'comfort', 'extract', 'situation', 'at', 'rate', 'I', 'say', 'Pagett', 'not', 'poison']"
3,The Missing Will,19,CHAPTER XVII,8,"You had one of your ordinary bilious attacks.” I saw him wince. It was my only score. _Later._ Pagett is in his element. His brain positively scintillates with bright ideas. He will have it now that Rayburn is none other than the famous “Man in the Brown Suit.” I dare say he is right. He usually is. But all this is getting unpleasant. The sooner I get off to Rhodesia the better. I have explained to Pagett that he is not to accompany me. “You see, my dear fellow,” I said, “you must remain here on the spot. You might be required to identify Rayburn any minute. And, besides, I have my dignity as an English Member of Parliament to think of. I can’t go about with a secretary who has apparently recently been indulging in a vulgar street-brawl.” Pagett winced. He is such a respectable fellow that his appearance is pain and tribulation to him. “But what will you do about your","['you', 'one', 'ordinary', 'bilious', 'attack', 'I', 'see', 'wince', 'it', 'score', 'later', 'Pagett', 'element', 'his', 'brain', 'positively', 'scintillate', 'bright', 'idea', 'he', 'Rayburn', 'none', 'famous', 'Man', 'Brown', 'Suit', 'I', 'dare', 'say', 'right', 'he', 'usually', 'but', 'get', 'unpleasant', 'the', 'soon', 'I', 'get', 'Rhodesia', 'well', 'I', 'explain', 'Pagett', 'accompany', 'you', 'see', 'dear', 'fellow', 'I', 'say', 'must', 'remain', 'spot', 'you', 'might', 'require', 'identify', 'Rayburn', 'minute', 'and', 'besides', 'I', 'dignity', 'English', 'Member', 'Parliament', 'think', 'I', 'can', 'not', 'go', 'secretary', 'apparently', 'recently', 'indulge', 'vulgar', 'street', 'brawl', 'Pagett', 'wince', 'he', 'respectable', 'fellow', 'appearance', 'pain', 'tribulation', 'but']"
3,The Missing Will,19,CHAPTER XVII,9,"correspondence and the notes for your speeches, Sir Eustace?” “I shall manage,” I said airily. “Your private car is to be attached to the eleven-o’clock train to-morrow, Wednesday, morning,” Pagett continued. “I have made all arrangements. Is Mrs. Blair taking a maid with her?” “Mrs. Blair?” I gasped. “She tells me you offered her a place.” So I did, now I come to think of it. On the night of the Fancy Dress ball. I even urged her to come. But I never thought she would! Delightful as she is, I do not know that I want Mrs. Blair’s society all the way to Rhodesia and back. Women require such a lot of attention. And they are confoundedly in the way sometimes. “Have I asked any one else?” I said nervously. One does these things in moments of expansion. “Mrs. Blair seemed to think you had asked Colonel Race as well.” I groaned. “I must have been very drunk if I asked Race.","['correspondence', 'note', 'speech', 'Sir', 'Eustace', 'I', 'shall', 'manage', 'I', 'say', 'airily', 'your', 'private', 'car', 'attach', 'eleven', 'o’clock', 'train', 'morrow', 'Wednesday', 'morning', 'Pagett', 'continue', 'I', 'make', 'arrangement', 'be', 'Mrs.', 'Blair', 'take', 'maid', 'Mrs.', 'Blair', 'I', 'gasp', 'she', 'tell', 'offer', 'place', 'so', 'I', 'I', 'come', 'think', 'on', 'night', 'Fancy', 'Dress', 'ball', 'I', 'even', 'urge', 'come', 'but', 'I', 'never', 'think', 'would', 'delightful', 'I', 'know', 'I', 'want', 'Mrs.', 'Blair', '’s', 'society', 'way', 'Rhodesia', 'back', 'woman', 'require', 'lot', 'attention', 'and', 'confoundedly', 'way', 'sometimes', 'have', 'I', 'ask', 'one', 'else', 'I', 'say', 'nervously', 'one', 'thing', 'moment', 'expansion', 'Mrs.', 'Blair', 'seem', 'think', 'ask', 'Colonel', 'Race', 'well', 'I', 'groan', 'I', 'must', 'drunk', 'I', 'ask', 'Race']"
3,The Missing Will,19,CHAPTER XVII,10,"Very drunk indeed. Take my advice, Pagett, and let your black eye be a warning to you, don’t go on the bust again.” “As you know, I am a teetotaller, Sir Eustace.” “Much wiser to take the pledge if you have a weakness that way. I haven’t asked any one else, have I, Pagett?” “Not that I know of, Sir Eustace.” I heaved a sigh of relief. “There’s Miss Beddingfeld,” I said thoughtfully. “She wants to get to Rhodesia to dig up bones, I believe. I’ve a good mind to offer her a temporary job as a secretary. She can typewrite, I know, for she told me so.” To my surprise, Pagett opposed the idea vehemently. He does not like Anne Beddingfeld. Ever since the night of the black eye, he has displayed uncontrollable emotion whenever she is mentioned. Pagett is full of mysteries nowadays. Just to annoy him, I shall ask the girl. As I said before, she has extremely nice legs.","['very', 'drunk', 'indeed', 'take', 'advice', 'Pagett', 'let', 'black', 'eye', 'warning', 'not', 'go', 'bust', 'as', 'know', 'I', 'teetotaller', 'Sir', 'Eustace', 'much', 'wise', 'take', 'pledge', 'weakness', 'way', 'I', 'n’t', 'ask', 'one', 'else', 'I', 'Pagett', 'not', 'I', 'know', 'Sir', 'Eustace', 'I', 'heave', 'sigh', 'relief', 'there', '’s', 'Miss', 'Beddingfeld', 'I', 'say', 'thoughtfully', 'she', 'want', 'get', 'Rhodesia', 'dig', 'bone', 'I', 'believe', 'I', '’ve', 'good', 'mind', 'offer', 'temporary', 'job', 'secretary', 'she', 'typewrite', 'I', 'know', 'tell', 'to', 'surprise', 'Pagett', 'oppose', 'idea', 'vehemently', 'he', 'like', 'Anne', 'Beddingfeld', 'ever', 'since', 'night', 'black', 'eye', 'display', 'uncontrollable', 'emotion', 'whenever', 'mention', 'Pagett', 'full', 'mystery', 'nowadays', 'just', 'annoy', 'I', 'shall', 'ask', 'girl', 'as', 'I', 'say', 'extremely', 'nice', 'leg']"
3,The Missing Will,20,CHAPTER XVIII,1,"_(Anne’s Narrative Resumed)_ I don’t suppose that as long as I live I shall forget my first sight of Table Mountain. I got up frightfully early and went out on deck. I went right up to the boat deck, which I believe is a heinous offence, but I decided to dare something in the cause of solitude. We were just steaming into Table Bay. There were fleecy white clouds hovering above Table Mountain, and nestling on the slopes below, right down to the sea, was the sleeping town, gilded and bewitched by the morning sunlight. It made me catch my breath and have that curious hungry pain inside that seizes one sometimes when one comes across something that’s extra beautiful. I’m not very good at expressing these things, but I knew well enough that I had found, if only for a fleeting moment, the thing that I had been looking for ever since I left Little Hampsly. Something new, something hitherto undreamed of, something that satisfied my aching hunger for romance. Perfectly silently, or so it seemed to me, the _Kilmorden_ glided nearer and nearer. It was still very like a dream. Like all dreamers, however, I could not let my dream alone. We poor humans are so anxious not to miss anything. “This is South Africa,” I kept saying to myself industriously, “South Africa, South Africa. You are seeing the","['Anne', '’s', 'Narrative', 'Resumed', 'I', 'not', 'suppose', 'long', 'I', 'live', 'I', 'shall', 'forget', 'first', 'sight', 'table', 'Mountain', 'I', 'get', 'frightfully', 'early', 'go', 'deck', 'I', 'go', 'right', 'boat', 'deck', 'I', 'believe', 'heinous', 'offence', 'I', 'decide', 'dare', 'something', 'cause', 'solitude', 'we', 'steam', 'Table', 'Bay', 'there', 'fleecy', 'white', 'cloud', 'hover', 'Table', 'Mountain', 'nestle', 'slope', 'right', 'sea', 'sleep', 'town', 'gild', 'bewitch', 'morning', 'sunlight', 'it', 'make', 'catch', 'breath', 'curious', 'hungry', 'pain', 'inside', 'seize', 'one', 'sometimes', 'one', 'come', 'across', 'something', '’', 'extra', 'beautiful', 'I', '’m', 'good', 'express', 'thing', 'I', 'know', 'well', 'enough', 'I', 'find', 'fleeting', 'moment', 'thing', 'I', 'look', 'ever', 'since', 'I', 'leave', 'Little', 'Hampsly', 'something', 'new', 'something', 'hitherto', 'undreame', 'something', 'satisfy', 'ache', 'hunger', 'romance', 'perfectly', 'silently', 'seem', 'Kilmorden', 'glide', 'nearer', 'nearer', 'it', 'still', 'like', 'dream', 'like', 'dreamer', 'however', 'I', 'could', 'let', 'dream', 'alone', 'we', 'poor', 'human', 'anxious', 'miss', 'anything', 'this', 'South', 'Africa', 'I', 'keep', 'say', 'industriously', 'South', 'Africa', 'South', 'Africa', 'you', 'see']"
3,The Missing Will,20,CHAPTER XVIII,2,"world. This is the world. You are seeing it. Think of it, Anne Beddingfeld, you pudding-head. You’re seeing the world.” I had thought that I had the boat deck to myself, but now I observed another figure leaning over the rail, absorbed as I had been in the rapidly approaching city. Even before he turned his head I knew who it was. The scene of last night seemed unreal and melodramatic in the peaceful morning sunlight. What must he have thought of me? It made me hot to realize the things that I had said. And I hadn’t meant them—or had I? I turned my head resolutely away and stared hard at Table Mountain. If Rayburn had come up here to be alone, I, at least, need not disturb him by advertising my presence. But to my intense surprise I heard a light footfall on the deck behind me, and then his voice, pleasant and normal: “Miss Beddingfeld.” “Yes?” I turned. “I want to apologize to you. I behaved like a perfect boor last night.” “It—it was a peculiar night,” I said hastily. It was not a very lucid remark, but it was absolutely the only thing I could think of. “Will you forgive me?” I held out my hand without a word. He took it. “There’s something else I want to say.” His gravity deepened. “Miss Beddingfeld, you may not","['world', 'this', 'world', 'you', 'see', 'think', 'Anne', 'Beddingfeld', 'pudding', 'head', 'you', '’re', 'see', 'world', 'I', 'think', 'I', 'boat', 'deck', 'I', 'observe', 'another', 'figure', 'lean', 'rail', 'absorb', 'I', 'rapidly', 'approach', 'city', 'even', 'turn', 'head', 'I', 'know', 'the', 'scene', 'last', 'night', 'seem', 'unreal', 'melodramatic', 'peaceful', 'morning', 'sunlight', 'what', 'must', 'think', 'it', 'make', 'hot', 'realize', 'thing', 'I', 'say', 'and', 'I', 'not', 'mean', 'I', 'I', 'turn', 'head', 'resolutely', 'away', 'stare', 'hard', 'table', 'Mountain', 'if', 'Rayburn', 'come', 'alone', 'I', 'least', 'need', 'disturb', 'advertise', 'presence', 'but', 'intense', 'surprise', 'I', 'hear', 'light', 'footfall', 'deck', 'behind', 'voice', 'pleasant', 'normal', 'Miss', 'Beddingfeld', 'yes', 'I', 'turn', 'I', 'want', 'apologize', 'I', 'behave', 'like', 'perfect', 'boor', 'last', 'night', 'it', 'peculiar', 'night', 'I', 'say', 'hastily', 'it', 'lucid', 'remark', 'absolutely', 'thing', 'I', 'could', 'think', 'will', 'forgive', 'I', 'hold', 'hand', 'without', 'word', 'he', 'take', 'there', '’', 'something', 'else', 'I', 'want', 'say', 'his', 'gravity', 'deepen', 'Miss', 'Beddingfeld', 'may']"
3,The Missing Will,20,CHAPTER XVIII,3,"know it, but you are mixed up in a rather dangerous business.” “I gathered as much,” I said. “No, you don’t. You can’t possibly know. I want to warn you. Leave the whole thing alone. It can’t concern you really. Don’t let your curiosity lead you to tamper with other people’s business. No, please don’t get angry again. I’m not speaking of myself. You’ve no idea of what you might come up against—these men will stop at nothing. They are absolutely ruthless. Already you’re in danger—look at last night. They fancy you know something. Your only chance is to persuade them that they’re mistaken. But be careful, always be on the look out for danger, and, look here, if at any time you should fall into their hands, don’t try and be clever—tell the whole truth, it will be your only chance.” “You make my flesh creep, Mr. Rayburn,” I said, with some truth. “Why do you take the trouble to warn me?” He did not answer for some minutes, then he said in a low voice: “It may be the last thing I can do for you. Once on shore I shall be all right—but I may not get on shore.” “What?” I cried. “You see, I’m afraid you’re not the only person on board who knows that I am ‘The Man in the Brown Suit.’” “If you think that","['know', 'mix', 'rather', 'dangerous', 'business', 'I', 'gather', 'much', 'I', 'say', 'no', 'n’t', 'you', 'can', 'not', 'possibly', 'know', 'I', 'want', 'warn', 'leave', 'whole', 'thing', 'alone', 'it', 'can', 'not', 'concern', 'really', 'do', 'not', 'let', 'curiosity', 'lead', 'tamper', 'people', '’s', 'business', 'no', 'please', 'not', 'get', 'angry', 'I', '’m', 'speak', 'you', '’ve', 'idea', 'might', 'come', 'man', 'stop', 'nothing', 'they', 'absolutely', 'ruthless', 'already', '’re', 'danger', 'look', 'last', 'night', 'they', 'fancy', 'know', 'something', 'your', 'chance', 'persuade', '’re', 'mistaken', 'but', 'careful', 'always', 'look', 'danger', 'look', 'time', 'fall', 'hand', 'not', 'try', 'clever', 'tell', 'whole', 'truth', 'chance', 'you', 'make', 'flesh', 'creep', 'Mr.', 'Rayburn', 'I', 'say', 'truth', 'why', 'take', 'trouble', 'warn', 'he', 'answer', 'minute', 'say', 'low', 'voice', 'it', 'may', 'last', 'thing', 'I', 'once', 'shore', 'I', 'shall', 'right', 'I', 'may', 'get', 'shore', 'what', 'I', 'cry', 'you', 'see', 'I', '’m', 'afraid', '’re', 'person', 'board', 'know', 'I', 'the', 'man', 'Brown', 'Suit', 'if', 'think']"
3,The Missing Will,20,CHAPTER XVIII,4,"I told——” I said hotly. He reassured me with a smile. “I don’t doubt you, Miss Beddingfeld. If I ever said I did, I lied. No, but there’s one person on board who’s known all along. He’s only got to speak—and my number’s up. All the same, I’m taking a sporting chance that he won’t speak.” “Why?” “Because he’s a man who likes playing a lone hand. And when the police have got me I should be of no further use to him. Free, I might be! Well, an hour will show.” He laughed rather mockingly, but I saw his face harden. If he had gambled with Fate, he was a good gambler. He could lose and smile. “In any case,” he said lightly, “I don’t suppose we shall meet again.” “No,” I said slowly. “I suppose not.” “So—good-bye.” “Good-bye.” He gripped my hand hard, just for a minute his curious light eyes seemed to burn into mine, then he turned abruptly and left me. I heard his footsteps ringing along the deck. They echoed and re-echoed. I felt that I should hear them always. Footsteps—going out of my life. I can admit frankly that I did not enjoy the next two hours. Not till I stood on the wharf, having finished with most of the ridiculous formalities that bureaucracies require, did I breathe freely once more. No arrest had been","['I', 'tell', 'I', 'say', 'hotly', 'he', 'reassure', 'smile', 'I', 'not', 'doubt', 'Miss', 'Beddingfeld', 'if', 'I', 'ever', 'say', 'I', 'I', 'lie', 'no', '’', 'one', 'person', 'board', '’s', 'know', 'along', 'he', '’s', 'get', 'speak', 'number', '’', 'all', 'I', '’m', 'take', 'sporting', 'chance', 'will', 'not', 'speak', 'why', 'because', '’', 'man', 'like', 'play', 'lone', 'hand', 'and', 'police', 'get', 'I', 'use', 'free', 'I', 'might', 'well', 'hour', 'show', 'he', 'laugh', 'rather', 'mockingly', 'I', 'see', 'face', 'harden', 'if', 'gamble', 'Fate', 'good', 'gambler', 'he', 'could', 'lose', 'smile', 'in', 'case', 'say', 'lightly', 'I', 'not', 'suppose', 'shall', 'meet', 'no', 'I', 'say', 'slowly', 'I', 'suppose', 'so', 'good', 'bye', 'good', 'bye', 'he', 'grip', 'hand', 'hard', 'minute', 'curious', 'light', 'eye', 'seem', 'burn', 'mine', 'turn', 'abruptly', 'leave', 'I', 'hear', 'footstep', 'ring', 'along', 'deck', 'they', 'echo', 'echo', 'I', 'feel', 'I', 'hear', 'always', 'footstep', 'go', 'life', 'I', 'admit', 'frankly', 'I', 'enjoy', 'next', 'two', 'hour', 'not', 'till', 'I', 'stand', 'wharf', 'finish', 'ridiculous', 'formality', 'bureaucracy', 'require', 'I', 'breathe', 'freely', 'no', 'arrest']"
3,The Missing Will,20,CHAPTER XVIII,5,"made, and I realized that it was a heavenly day, and that I was extremely hungry. I joined Suzanne. In any case, I was staying the night with her at the hotel. The boat did not go on to Port Elizabeth and Durban until the following morning. We got into a taxi and drove to the Mount Nelson. It was all heavenly. The sun, the air, the flowers! When I thought of Little Hampsly in January, the mud knee-deep, and the sure-to-be-falling rain, I hugged myself with delight. Suzanne was not nearly so enthusiastic. She has travelled a great deal of course. Besides, she is not the type that gets excited before breakfast. She snubbed me severely when I let out an enthusiastic yelp at the sight of a giant blue convolvulus. By the way, I should like to make it clear here and now that this story will not be a story of South Africa. I guarantee no genuine local colour—you know the sort of thing—half a dozen words in italics on every page. I admire it very much, but I can’t do it. In South Sea Islands, of course, you make an immediate reference to _bêche-de-mer._ I don’t know what _bêche-de-mer_ is, I never have known, I probably never shall know. I’ve guessed once or twice and guessed wrong. In South Africa I know you at once begin to","['make', 'I', 'realize', 'heavenly', 'day', 'I', 'extremely', 'hungry', 'I', 'join', 'Suzanne', 'in', 'case', 'I', 'stay', 'night', 'hotel', 'the', 'boat', 'go', 'Port', 'Elizabeth', 'Durban', 'following', 'morning', 'we', 'get', 'taxi', 'drive', 'Mount', 'Nelson', 'it', 'heavenly', 'the', 'sun', 'air', 'flower', 'when', 'I', 'think', 'Little', 'Hampsly', 'January', 'mud', 'knee', 'deep', 'sure', 'fall', 'rain', 'I', 'hug', 'delight', 'Suzanne', 'nearly', 'enthusiastic', 'she', 'travel', 'great', 'deal', 'course', 'besides', 'type', 'get', 'excited', 'breakfast', 'she', 'snub', 'severely', 'I', 'let', 'enthusiastic', 'yelp', 'sight', 'giant', 'blue', 'convolvulus', 'by', 'way', 'I', 'like', 'make', 'clear', 'story', 'story', 'South', 'Africa', 'I', 'guarantee', 'genuine', 'local', 'colour', 'know', 'sort', 'thing', 'half', 'dozen', 'word', 'italic', 'every', 'page', 'I', 'admire', 'much', 'I', 'can', 'not', 'in', 'South', 'Sea', 'Islands', 'course', 'make', 'immediate', 'reference', 'bêche', 'de', 'mer', 'I', 'not', 'know', 'bêche', 'de', 'mer', 'I', 'never', 'know', 'I', 'probably', 'never', 'shall', 'know', 'I', '’ve', 'guess', 'twice', 'guess', 'wrong', 'in', 'South', 'Africa', 'I', 'know', 'begin']"
3,The Missing Will,20,CHAPTER XVIII,6,"talk about a _stoep_—I do know what a _stoep_ is—it’s the thing round a house and you sit on it. In various other parts of the world you call it a veranda, a piazza, and a ha-ha. Then again, there are pawpaws. I had often read of pawpaws. I discovered at once what they were, because I had one plumped down in front of me for breakfast. I thought at first that it was a melon gone bad. The Dutch waitress enlightened me, and persuaded me to use lemon juice and sugar and try again. I was very pleased to meet a pawpaw. I had always vaguely associated it with a _hula-hula,_ which, I believe, though I may be wrong, is a kind of straw skirt that Hawaiian girls dance in. No, I think I am wrong—that is a _lava-lava._ At any rate, all these things are very cheering after England. I can’t help thinking that it would brighten our cold Island life if one could have a breakfast of _bacon-bacon,_ and then go out clad in a _jumper-jumper_ to pay the books. Suzanne was a little tamer after breakfast. They had given me a room next to hers with a lovely view right out over Table Bay. I looked at the view whilst Suzanne hunted for some special face-cream. When she had found it and started an immediate application, she","['talk', 'stoep_—i', 'know', 'stoep', '’s', 'thing', 'round', 'house', 'sit', 'in', 'various', 'part', 'world', 'call', 'veranda', 'piazza', 'ha', 'ha', 'then', 'pawpaw', 'I', 'often', 'read', 'pawpaw', 'I', 'discover', 'I', 'one', 'plump', 'front', 'breakfast', 'I', 'think', 'first', 'melon', 'go', 'bad', 'the', 'dutch', 'waitress', 'enlighten', 'persuade', 'use', 'lemon', 'juice', 'sugar', 'try', 'I', 'pleased', 'meet', 'pawpaw', 'I', 'always', 'vaguely', 'associate', 'hula', 'hula', 'I', 'believe', 'though', 'I', 'may', 'wrong', 'kind', 'straw', 'skirt', 'hawaiian', 'girl', 'dance', 'no', 'I', 'think', 'I', 'wrong', 'lava', 'lava', 'at', 'rate', 'thing', 'cheer', 'England', 'I', 'can', 'not', 'help', 'think', 'would', 'brighten', 'cold', 'Island', 'life', 'one', 'could', 'breakfast', 'bacon', 'bacon', 'go', 'clothe', 'jumper', 'jumper', 'pay', 'book', 'Suzanne', 'little', 'tame', 'breakfast', 'they', 'give', 'room', 'next', 'lovely', 'view', 'right', 'Table', 'Bay', 'I', 'look', 'view', 'whilst', 'Suzanne', 'hunt', 'special', 'face', 'cream', 'when', 'find', 'start', 'immediate', 'application']"
